INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,Hour,BORO,STATISTICAL_MURDER_FLAG,Latitude,Longitude,Incidents1,NonMurders1,Murders1,Incidents2,Victims2,Mass2,Victims3,Mass3,MonYr,MonYrAxis,MonthNum,YearNum,firstAppear,Num_Vic,Odd_Even_Vic
71054045,1/30/2010,23:50:00,11 PM,BRONX,TRUE,40.83449258,-73.92657358,1,0,1,1,1,1,1,0,1/1/2010,40179,1,10,1,4,FALSE
71311712,2/14/2010,1:19:00,1 AM,QUEENS,FALSE,40.71540113,-73.77071735,1,1,0,1,1,1,1,1,2/1/2010,40210,2,10,1,6,FALSE
71432863,2/21/2010,4:38:00,4 AM,BRONX,TRUE,40.81158945,-73.91894124,1,0,1,1,1,1,1,1,2/1/2010,40210,2,10,1,8,FALSE
71421996,2/21/2010,4:53:00,4 AM,MANHATTAN,FALSE,40.71195287,-73.98985422,1,1,0,1,1,1,0,0,2/1/2010,40210,2,10,1,4,FALSE
71454844,2/22/2010,14:58:00,2 PM,QUEENS,FALSE,40.69453789,-73.78868876,1,1,0,1,1,1,0,0,2/1/2010,40210,2,10,1,4,FALSE
71454846,2/22/2010,18:49:00,6 PM,BROOKLYN,FALSE,40.67043744,-73.92818193,1,1,0,1,1,1,0,0,2/1/2010,40210,2,10,1,4,FALSE
71662474,3/8/2010,19:41:00,7 PM,BROOKLYN,TRUE,40.69426406,-73.93280864,1,0,1,1,1,1,1,0,3/1/2010,40238,3,10,1,4,FALSE
71908646,3/25/2010,0:01:00,12 AM,QUEENS,TRUE,40.75566794,-73.94804565,1,0,1,1,1,1,1,1,3/1/2010,40238,3,10,1,8,FALSE
71938174,3/27/2010,6:41:00,6 AM,QUEENS,FALSE,40.6896378,-73.78690945,1,1,0,1,1,1,0,0,3/1/2010,40238,3,10,1,4,FALSE
72035712,4/2/2010,21:35:00,9 PM,BROOKLYN,FALSE,40.65969524,-73.90673228,1,1,0,1,1,1,1,1,4/1/2010,40269,4,10,1,4,FALSE
72058235,4/3/2010,4:00:00,4 AM,STATEN ISLAND,FALSE,40.62314067,-74.08284714,1,1,0,1,1,1,1,1,4/1/2010,40269,4,10,1,4,FALSE
72083623,4/5/2010,2:00:00,2 AM,MANHATTAN,FALSE,40.7535327,-73.99453689,1,1,0,1,1,1,1,1,4/1/2010,40269,4,10,1,4,FALSE
72143592,4/9/2010,19:38:00,7 PM,BROOKLYN,FALSE,40.66937736,-73.89522439,1,1,0,1,1,1,0,0,4/1/2010,40269,4,10,1,4,FALSE
72195829,4/12/2010,23:59:00,11 PM,BROOKLYN,TRUE,40.6803462,-73.93003637,1,0,1,1,1,1,1,1,4/1/2010,40269,4,10,1,12,FALSE
72236804,4/15/2010,12:59:00,12 PM,BROOKLYN,TRUE,40.6786102,-73.91675334,1,0,1,1,1,1,1,0,4/1/2010,40269,4,10,1,4,FALSE
72255655,4/16/2010,17:43:00,5 PM,BRONX,FALSE,40.88349949,-73.8285136,1,1,0,1,1,1,0,0,4/1/2010,40269,4,10,1,4,FALSE
72512101,5/2/2010,19:13:00,7 PM,BROOKLYN,FALSE,40.65290101,-73.89402764,1,1,0,1,1,1,0,0,5/1/2010,40299,5,10,1,4,FALSE
72616285,5/9/2010,1:58:00,1 AM,BRONX,FALSE,40.84598359,-73.90746099,1,1,0,1,1,1,0,1,5/1/2010,40299,5,10,1,12,FALSE
72809617,5/20/2010,19:50:00,7 PM,BROOKLYN,TRUE,40.68403745,-73.87433715,1,0,1,1,1,1,1,0,5/1/2010,40299,5,10,1,4,FALSE
72845444,5/23/2010,2:12:00,2 AM,QUEENS,TRUE,40.66327142,-73.76339268,1,0,1,1,1,1,1,0,5/1/2010,40299,5,10,1,6,FALSE
72845467,5/23/2010,3:07:00,3 AM,BRONX,TRUE,40.85517354,-73.90434664,1,0,1,1,1,1,1,1,5/1/2010,40299,5,10,1,4,FALSE
73003661,6/1/2010,2:35:00,2 AM,QUEENS,FALSE,40.69654228,-73.78681008,1,1,0,1,1,1,0,0,6/1/2010,40330,6,10,1,4,FALSE
73017572,6/2/2010,21:20:00,9 PM,BRONX,FALSE,40.8498778,-73.85821412,1,1,0,1,1,1,1,1,6/1/2010,40330,6,10,1,6,FALSE
73057168,6/5/2010,20:39:00,8 PM,BROOKLYN,FALSE,40.63762587,-73.94524946,1,1,0,1,1,1,0,0,6/1/2010,40330,6,10,1,4,FALSE
73075715,6/6/2010,23:32:00,11 PM,BROOKLYN,TRUE,40.65139086,-73.96020125,1,0,1,1,1,1,1,0,6/1/2010,40330,6,10,1,6,FALSE
73148559,6/9/2010,20:45:00,8 PM,BROOKLYN,TRUE,40.57390898,-74.00049436,1,0,1,1,1,1,1,0,6/1/2010,40330,6,10,1,6,FALSE
73204779,6/13/2010,18:30:00,6 PM,BROOKLYN,TRUE,40.66213356,-73.90105328,1,0,1,1,1,1,1,1,6/1/2010,40330,6,10,1,4,FALSE
73388086,6/25/2010,10:07:00,10 AM,BROOKLYN,TRUE,40.59387349,-73.94012775,1,0,1,1,1,1,1,0,6/1/2010,40330,6,10,1,4,FALSE
73398058,6/26/2010,2:40:00,2 AM,BROOKLYN,FALSE,40.69151241,-73.90955229,1,1,0,1,1,1,0,0,6/1/2010,40330,6,10,1,4,FALSE
73473781,6/30/2010,20:52:00,8 PM,BROOKLYN,FALSE,40.67919247,-73.94127787,1,1,0,1,1,1,0,0,6/1/2010,40330,6,10,1,4,FALSE
73528809,7/4/2010,3:15:00,3 AM,MANHATTAN,TRUE,40.82716143,-73.94620597,1,0,1,1,1,1,1,0,7/1/2010,40360,7,10,1,4,FALSE
73517107,7/4/2010,5:18:00,5 AM,BROOKLYN,TRUE,40.63913619,-73.95123555,1,0,1,1,1,1,1,0,7/1/2010,40360,7,10,1,4,FALSE
73617988,7/11/2010,0:43:00,12 AM,BRONX,TRUE,40.86308916,-73.86016149,1,0,1,1,1,1,1,0,7/1/2010,40360,7,10,1,4,FALSE
73618616,7/11/2010,1:46:00,1 AM,BROOKLYN,FALSE,40.6914705,-73.94408018,1,1,0,1,1,1,0,0,7/1/2010,40360,7,10,1,6,FALSE
73618606,7/11/2010,2:25:00,2 AM,BRONX,TRUE,40.83121049,-73.87930835,1,0,1,1,1,1,1,0,7/1/2010,40360,7,10,1,4,FALSE
73620301,7/11/2010,6:27:00,6 AM,QUEENS,TRUE,40.69163846,-73.81186544,1,0,1,1,1,1,1,0,7/1/2010,40360,7,10,1,4,FALSE
73702377,7/15/2010,23:39:00,11 PM,BRONX,FALSE,40.82510036,-73.89485454,1,1,0,1,1,1,0,0,7/1/2010,40360,7,10,1,4,FALSE
74036631,8/7/2010,2:48:00,2 AM,BRONX,FALSE,40.83973923,-73.91317916,1,1,0,1,1,1,0,0,8/1/2010,40391,8,10,1,6,FALSE
74366120,8/29/2010,18:11:00,6 PM,BRONX,TRUE,40.86947048,-73.8798608,1,0,1,1,1,1,1,0,8/1/2010,40391,8,10,1,4,FALSE
74374660,8/30/2010,4:26:00,4 AM,BROOKLYN,TRUE,40.66568807,-73.93141991,1,0,1,1,1,1,1,0,8/1/2010,40391,8,10,1,4,FALSE
74455296,9/3/2010,18:28:00,6 PM,BRONX,FALSE,40.85393879,-73.89243765,1,1,0,1,1,1,1,1,9/1/2010,40422,9,10,1,4,FALSE
74568521,9/11/2010,1:06:00,1 AM,QUEENS,FALSE,40.66953829,-73.77822726,1,1,0,1,1,1,0,0,9/1/2010,40422,9,10,1,4,FALSE
74883745,10/3/2010,1:16:00,1 AM,MANHATTAN,TRUE,40.80661721,-73.93676598,1,0,1,1,1,1,1,0,10/1/2010,40452,10,10,1,4,FALSE
74895033,10/4/2010,2:49:00,2 AM,QUEENS,FALSE,40.7517303,-73.70308024,1,1,0,1,1,1,0,0,10/1/2010,40452,10,10,1,4,FALSE
75202880,10/23/2010,2:50:00,2 AM,QUEENS,FALSE,40.65761254,-73.74877935,1,1,0,1,1,1,1,1,10/1/2010,40452,10,10,1,6,FALSE
75330409,10/29/2010,0:13:00,12 AM,BRONX,FALSE,40.84678224,-73.89245961,1,1,0,1,1,1,1,1,10/1/2010,40452,10,10,1,4,FALSE
75330416,10/30/2010,5:39:00,5 AM,BROOKLYN,TRUE,40.59516026,-73.93797985,1,0,1,1,1,1,1,0,10/1/2010,40452,10,10,1,4,FALSE
75538349,11/13/2010,3:50:00,3 AM,QUEENS,FALSE,40.75766884,-73.9162065,1,1,0,1,1,1,0,0,11/1/2010,40483,11,10,1,4,FALSE
75561355,11/14/2010,20:10:00,8 PM,BROOKLYN,FALSE,40.67783152,-73.92654641,1,1,0,1,1,1,0,0,11/1/2010,40483,11,10,1,4,FALSE
75647143,11/19/2010,21:27:00,9 PM,QUEENS,FALSE,40.68950033,-73.78974503,1,1,0,1,1,1,0,1,11/1/2010,40483,11,10,1,8,FALSE
76052898,12/18/2010,2:12:00,2 AM,BROOKLYN,FALSE,40.67094705,-73.92109057,1,1,0,1,1,1,0,0,12/1/2010,40513,12,10,1,4,FALSE
76606766,12/26/2010,19:21:00,7 PM,BROOKLYN,FALSE,40.6760525,-73.93461244,1,1,0,1,1,1,0,0,12/1/2010,40513,12,10,1,4,FALSE
76623745,12/28/2010,19:57:00,7 PM,STATEN ISLAND,TRUE,40.63638836,-74.13452749,1,0,1,1,1,1,1,0,12/1/2010,40513,12,10,1,4,FALSE
77050529,1/29/2011,5:15:00,5 AM,BRONX,FALSE,40.82884782,-73.91665934,1,1,0,1,1,1,1,1,1/1/2011,40544,1,11,1,4,FALSE
77106546,2/2/2011,21:55:00,9 PM,BROOKLYN,FALSE,40.6849277,-73.91623751,1,1,0,1,1,1,0,0,2/1/2011,40575,2,11,1,4,FALSE
77164262,2/6/2011,16:37:00,4 PM,BRONX,FALSE,40.8172453,-73.88828035,1,1,0,1,1,1,0,0,2/1/2011,40575,2,11,1,4,FALSE
77376416,2/20/2011,18:57:00,6 PM,BROOKLYN,FALSE,40.6839442,-73.87118829,1,1,0,1,1,1,1,1,2/1/2011,40575,2,11,1,6,FALSE
77824207,3/21/2011,17:25:00,5 PM,BROOKLYN,FALSE,40.65077583,-73.93320605,1,1,0,1,1,1,0,0,3/1/2011,40603,3,11,1,4,FALSE
77905142,3/26/2011,2:19:00,2 AM,QUEENS,TRUE,40.75544249,-73.94342212,1,0,1,1,1,1,1,0,3/1/2011,40603,3,11,1,4,FALSE
78130348,4/7/2011,19:56:00,7 PM,BRONX,TRUE,40.86350711,-73.90446458,1,0,1,1,1,1,1,0,4/1/2011,40634,4,11,1,6,FALSE
78199169,4/12/2011,17:53:00,5 PM,BRONX,TRUE,40.8529936,-73.90518049,1,0,1,1,1,1,1,0,4/1/2011,40634,4,11,1,4,FALSE
78253354,4/14/2011,21:30:00,9 PM,BRONX,FALSE,40.81548934,-73.90031476,1,1,0,1,1,1,1,1,4/1/2011,40634,4,11,1,4,FALSE
78676056,5/11/2011,21:31:00,9 PM,BRONX,FALSE,40.827795,-73.89900251,1,1,0,1,1,1,1,1,5/1/2011,40664,5,11,1,4,FALSE
78817501,5/17/2011,12:32:00,12 PM,STATEN ISLAND,FALSE,40.53500878,-74.18631304,1,1,0,1,1,1,0,0,5/1/2011,40664,5,11,1,4,FALSE
78989592,5/27/2011,22:30:00,10 PM,BRONX,FALSE,40.82785919,-73.87417936,1,1,0,1,1,1,1,1,5/1/2011,40664,5,11,1,6,FALSE
78997263,5/27/2011,23:11:00,11 PM,BROOKLYN,TRUE,40.60439102,-73.97050734,1,0,1,1,1,1,1,0,5/1/2011,40664,5,11,1,4,FALSE
79008368,5/28/2011,1:03:00,1 AM,BROOKLYN,FALSE,40.68548951,-73.91499668,1,1,0,1,1,1,0,0,5/1/2011,40664,5,11,1,4,FALSE
79005893,5/29/2011,5:19:00,5 AM,BROOKLYN,FALSE,40.59487265,-73.94081662,1,1,0,1,1,1,0,0,5/1/2011,40664,5,11,1,4,FALSE
79016632,5/29/2011,23:09:00,11 PM,BRONX,FALSE,40.81252582,-73.92442599,1,1,0,1,1,1,0,0,5/1/2011,40664,5,11,1,4,FALSE
79222699,6/9/2011,17:22:00,5 PM,BROOKLYN,FALSE,40.57508547,-73.9610346,1,1,0,1,1,1,0,1,6/1/2011,40695,6,11,1,8,FALSE
79230548,6/9/2011,20:59:00,8 PM,BRONX,FALSE,40.82981986,-73.86684071,1,1,0,1,1,1,1,1,6/1/2011,40695,6,11,1,4,FALSE
79352029,6/16/2011,20:48:00,8 PM,MANHATTAN,TRUE,40.80707512,-73.94784794,1,0,1,1,1,1,1,0,6/1/2011,40695,6,11,1,4,FALSE
79378503,6/18/2011,3:10:00,3 AM,BROOKLYN,TRUE,40.67042684,-73.8925547,1,0,1,1,1,1,1,1,6/1/2011,40695,6,11,1,12,FALSE
79379294,6/19/2011,0:15:00,12 AM,BROOKLYN,FALSE,40.65861181,-73.95186377,1,1,0,1,1,1,1,1,6/1/2011,40695,6,11,1,6,FALSE
79487733,6/24/2011,23:10:00,11 PM,BRONX,FALSE,40.82334915,-73.86525665,1,1,0,1,1,1,0,0,6/1/2011,40695,6,11,1,4,FALSE
79496946,6/26/2011,4:14:00,4 AM,QUEENS,TRUE,40.68921789,-73.79145015,1,0,1,1,1,1,1,0,6/1/2011,40695,6,11,1,4,FALSE
79605717,7/2/2011,10:17:00,10 AM,QUEENS,TRUE,40.73578255,-73.81062738,1,0,1,1,1,1,1,0,7/1/2011,40725,7,11,1,4,FALSE
79607270,7/2/2011,17:45:00,5 PM,QUEENS,TRUE,40.73232743,-73.81173432,1,0,1,1,1,1,1,0,7/1/2011,40725,7,11,1,4,FALSE
79624389,7/3/2011,20:22:00,8 PM,BRONX,TRUE,40.8228608,-73.91916462,1,0,1,1,1,1,1,0,7/1/2011,40725,7,11,1,4,FALSE
79636125,7/5/2011,0:17:00,12 AM,BRONX,TRUE,40.82015212,-73.89227277,1,0,1,1,1,1,1,0,7/1/2011,40725,7,11,1,4,FALSE
79719093,7/8/2011,17:56:00,5 PM,BROOKLYN,FALSE,40.66914467,-73.91546924,1,1,0,1,1,1,1,1,7/1/2011,40725,7,11,1,4,FALSE
79940492,7/23/2011,3:46:00,3 AM,BROOKLYN,TRUE,40.66976277,-73.91027436,1,0,1,1,1,1,1,0,7/1/2011,40725,7,11,1,4,FALSE
